#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.2951209 5771.5329894 0.7321097 0.0042306
0.3019952 5762.2363786 0.7440297 0.0042684
0.3090295 5751.3727733 0.7562488 0.0043075
0.3162278 5739.0580176 0.7687777 0.0043478
0.3235937 5725.2944951 0.7816275 0.0043894
0.3311311 5710.1212973 0.7948100 0.0044324
0.3388442 5693.5846666 0.8083370 0.0044769
0.3467369 5679.5513179 0.8222196 0.0045229
0.3548134 5669.2187840 0.8364528 0.0045704
0.3630781 5657.8817909 0.8510453 0.0046193
0.3715352 5644.6512468 0.8660099 0.0046697
0.3801894 5630.1035120 0.8813609 0.0047216
0.3890451 5613.9420637 0.8971126 0.0047753
0.3981072 5596.3342322 0.9132797 0.0048307
0.4073803 5577.3448522 0.9298776 0.0048879
0.4168694 5557.0268401 0.9469221 0.0049470
0.4265795 5535.4497977 0.9644295 0.0050081
0.4365158 5512.6652114 0.9824168 0.0050713
0.4466836 5488.7326717 1.0009012 0.0051367
0.4570882 5463.7470468 1.0199006 0.0052044
0.4677351 5437.7135808 1.0394336 0.0052744
0.4786301 5410.7257116 1.0595191 0.0053469
0.4897788 5382.8320653 1.0801773 0.0054220
0.5011872 5354.0903256 1.1014280 0.0054997
0.5128614 5324.5634200 1.1232925 0.0055803
0.5248075 5294.2875797 1.1457923 0.0056637
0.5370318 5263.3252557 1.1689497 0.0057501
0.5495409 5231.7207834 1.1927883 0.0058397
0.5623413 5199.5280326 1.2173307 0.0059324
0.5754399 5164.8267558 1.2426064 0.0060286
0.5888437 5129.2797691 1.2686481 0.0061284
0.6025596 5093.3976449 1.2954827 0.0062319
0.6165950 5057.2185211 1.3231377 0.0063393
0.6309573 5020.7767219 1.3516403 0.0064507
0.6456542 4984.0908397 1.3810200 0.0065663
0.6606934 4947.1966286 1.4113072 0.0066861
0.6760830 4910.1136346 1.4425324 0.0068103
0.6918310 4872.8656937 1.4747277 0.0069390
0.7079458 4835.4766423 1.5079261 0.0070725
0.7244360 4797.9522011 1.5421621 0.0072107
0.7413102 4760.3333683 1.5774707 0.0073540
0.7585776 4722.6201441 1.6138892 0.0075025
0.7762471 4684.8230162 1.6514548 0.0076562
0.7943282 4646.9562866 1.6902070 0.0078154
0.8128305 4609.0251990 1.7301870 0.0079803
0.8317638 4571.0421485 1.7714365 0.0081510
0.8511380 4533.0147626 1.8139995 0.0083276
0.8709636 4494.9482852 1.8579207 0.0085105
0.8912509 4456.8460535 1.9032472 0.0086997
0.9120108 4418.7109277 1.9500284 0.0088955
0.9332543 4380.5471985 1.9983140 0.0090980
0.9549926 4342.3562959 2.0481570 0.0093075
0.9772372 4304.1406037 2.0996119 0.0095242
1.0000000 4265.9010752 2.1527350 0.0097483
1.0232930 4227.6634536 2.2075836 0.0099800
1.0471285 4189.2041550 2.2642232 0.0102197
1.0715193 4150.9870326 2.3227146 0.0104674
1.0964782 4112.6974480 2.3831220 0.0107236
1.1220185 4073.9974033 2.4455173 0.0109884
1.1481536 4034.5288782 2.5099809 0.0112622
1.1748976 3993.9102545 2.5766043 0.0115458
1.2022644 3951.7425135 2.6454887 0.0118396
1.2302688 3910.8852889 2.7167296 0.0121438
1.2589254 3870.1839535 2.7903895 0.0124588
1.2882496 3829.7052485 2.8665598 0.0127850
1.3182567 3789.4336804 2.9453305 0.0131225
1.3489629 3749.3482734 3.0267945 0.0134719
1.3803843 3709.4566550 3.1110505 0.0138333
1.4125375 3669.7283149 3.1981997 0.0142073
1.4454398 3630.1556255 3.2883474 0.0145943
1.4791084 3590.7168957 3.3816037 0.0149946
1.5135612 3551.4307178 3.4780846 0.0154087
1.5488166 3512.2689652 3.5779095 0.0158370
1.5848932 3473.2278239 3.6812033 0.0162801
1.6218101 3434.3039569 3.7880959 0.0167385
1.6595869 3395.4914052 3.8987235 0.0172127
1.6982437 3356.7844480 4.0132276 0.0177032
1.7378008 3318.1826087 4.1317551 0.0182106
1.7782794 3279.6808815 4.2544624 0.0187357
1.8197009 3241.2804584 4.3815076 0.0192789
1.8620871 3202.9811010 4.5130599 0.0198411
1.9054607 3164.7837626 4.6492936 0.0204229
1.9498446 3126.6865365 4.7903907 0.0210250
1.9952623 3088.6932364 4.9365426 0.0216482
2.0417379 3050.8131584 5.0879475 0.0222933
2.0892961 3013.0393901 5.2448112 0.0229612
2.1379621 2975.3797974 5.4073519 0.0236527
2.1877616 2937.8391475 5.5757928 0.0243688
2.2387211 2900.4233995 5.7503719 0.0251103
2.2908677 2863.1377974 5.9313318 0.0258784
2.3442288 2825.9878235 6.1189295 0.0266740
2.3988329 2788.9772916 6.3134335 0.0274982
2.4547089 2752.1212186 6.5151202 0.0283522
2.5118864 2715.4181742 6.7242834 0.0292371
2.5703958 2678.8772163 6.9412237 0.0301541
2.6302680 2642.5071642 7.1662588 0.0311046
2.6915348 2606.3149305 7.3997202 0.0320898
2.7542287 2570.3083811 7.6419509 0.0331113
2.8183829 2534.4944285 7.8933125 0.0341705
2.8840315 2498.8835607 8.1541783 0.0352689
2.9512092 2463.4805450 8.4249414 0.0364082
3.0199517 2428.2937239 8.7060095 0.0375900
3.0902954 2393.3304868 8.9978084 0.0388161
3.1622777 2358.5994147 9.3007860 0.0400884
3.2359366 2324.1078968 9.6154032 0.0414088
3.3113112 2289.8621305 9.9421449 0.0427792
3.3884416 2255.8706970 10.2815162 0.0442019
3.4673685 2222.1397935 10.6340457 0.0456788
3.5481339 2188.6760943 11.0002822 0.0472123
3.6307805 2155.4862736 11.3808001 0.0488047
3.7153523 2122.5762903 11.7761987 0.0504585
3.8018940 2089.9523419 12.1871000 0.0521760
3.8904514 2057.6203875 12.6141604 0.0539601
3.9810717 2025.5866244 13.0580554 0.0558132
4.0738028 1993.8531980 13.5194976 0.0577384
4.1686938 1962.4272591 13.9992281 0.0597385
4.2657952 1931.3134558 14.4980158 0.0618166
4.3651583 1900.5157210 15.0166732 0.0639760
4.4668359 1870.0384645 15.5560321 0.0662199
4.5708819 1839.8850233 16.1169755 0.0685520
4.6773514 1810.0593305 16.7004209 0.0709758
4.7863009 1780.5644847 17.3073210 0.0734952
4.8977882 1751.4038230 17.9386627 0.0761142
5.0118723 1722.5736507 18.5955034 0.0788369
5.1286138 1694.0794503 19.2789217 0.0816677
5.2480746 1665.9234862 19.9900454 0.0846111
5.3703180 1638.1074268 20.7300692 0.0876718
5.4954087 1610.6325833 21.5002087 0.0908548
5.6234133 1583.4993131 22.3017690 0.0941650
5.7543994 1556.7084505 23.1360802 0.0976078
5.8884366 1530.2607106 24.0045520 0.1011888
6.0255959 1504.1560934 24.9086479 0.1049137
6.1659500 1478.3949564 25.8498901 0.1087885
6.3095734 1452.9768229 26.8298735 0.1128195
6.4565423 1427.9016930 27.8502594 0.1170133
